yeast_id,complementing_human_id,noncomplementing_human_id,complement_sim,noncomplement_sim,complement_higher,method,num_paralogs,embedding_filename,model,layer_config,similarity_method,similarity_filename,input_file,layer_config_parsed,model_parsed,embedding_type,similarities_method,similarity_method_parsed
P38523,Q9HAV7,Q8TAA5,0.9751040935516356,0.945619523525238,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9936838746070862,0.992634654045105,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9868232011795044,0.981493890285492,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9831627011299132,0.9765249490737916,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9797253012657166,0.985149383544922,FALSE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9876222014427184,0.987704873085022,FALSE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P54839,Q01581,P54868,0.9949726462364196,0.9890555143356324,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
Q07478,Q13838,O00148,0.9876449704170228,0.9850480556488036,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.990939736366272,0.990643322467804,TRUE,Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.9855632185935974,0.9674626588821412,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9984562993049622,0.996821939945221,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9815195202827454,0.981107771396637,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P07263,P12081,P49590,0.9912445545196532,0.988322615623474,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P07283,O15305,Q92871,0.9957581162452698,0.994298815727234,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.9898813366889954,0.990594744682312,FALSE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.9846020936965942,0.9779105186462402,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.9894689321517944,0.9791215658187866,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P14742,O94808,Q06210,0.9982768297195436,0.9977558851242064,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9924136996269226,0.9884188771247864,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.986074686050415,0.9737685322761536,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P32337,O00410,O60518,0.99548602104187,0.9963921308517456,FALSE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P38221,O95674,Q92903,0.9915627241134644,0.9915913939476012,FALSE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.9812217950820924,0.9660507440567015,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9937748908996582,0.9925415515899658,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9914262890815736,0.9870925545692444,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9890964031219482,0.9826483726501464,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9824331998825072,0.984135091304779,FALSE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9919723272323608,0.991307258605957,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P54839,Q01581,P54868,0.996531903743744,0.9931241869926452,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
Q07478,Q13838,O00148,0.9937286972999572,0.992145299911499,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.9899405241012572,0.9865570664405824,TRUE,SWE Embeddings,2,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,ESMC-300M,last_1,cosine,small.fasta.last_1.ESMplusplus_small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,ESMplusplus_small,sequence_embeddings_swe,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.5170068027210885,0.4332344213649852,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P04801,P26639,A2RTX5,0.5369127516778524,0.4733009708737864,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P05453,Q8IYD1,P15170,0.4088952654232424,0.3851744186046512,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07263,P12081,P49590,0.4556962025316455,0.4061930783242258,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07283,O15305,Q92871,0.5686274509803921,0.5381679389312977,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07807,P00374,Q86XF0,0.2922374429223744,0.2831858407079646,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P09938,Q7LG56,P31350,0.568922305764411,0.5823095823095823,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P11353,Q9LR75,Q93Z96,0.425,0.1875,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P14742,O94808,Q06210,0.5554016620498615,0.5402455661664393,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P15496,Q13907,Q9BXS1,0.4123711340206185,0.3230240549828179,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P25342,Q9UH03,Q8IYM1,0.3950276243093922,0.3928571428571428,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P32337,O00410,O60518,0.2874779541446208,0.2773972602739726,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38221,O95674,Q92903,0.3376344086021505,0.3484536082474226,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38523,Q9HAV7,Q8TAA5,0.3361702127659574,0.2622950819672131,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40303,O14818,Q8TAA3,0.5708661417322834,0.5325670498084292,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40518,Q9BPX5,O15511,0.28125,0.2631578947368421,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40857,Q6Y1H2,B0YJ81,0.2862453531598513,0.2550335570469799,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53039,Q969M3,Q8N8F6,0.3272727272727272,0.3137931034482759,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53378,Q9NRH3,P23258,0.3866943866943867,0.3804573804573805,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P54839,Q01581,P54868,0.4035714285714286,0.4091778202676864,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q07478,Q13838,O00148,0.6169265033407573,0.6057906458797327,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q99190,Q9NZ01,Q5HYJ1,0.2759643916913946,0.2532637075718015,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-300M,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P00817,Q15181,Q9H2U2,0.9800652265548706,0.9588497877120972,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9983770847320556,0.9965306520462036,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9630364775657654,0.9775419235229492,FALSE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P07263,P12081,P49590,0.9927401542663574,0.9849398136138916,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P07283,O15305,Q92871,0.9962495565414428,0.9955357909202576,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.9935200214385986,0.9924874901771544,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.9721621870994568,0.9655370116233826,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.9897967576980592,0.981095552444458,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P14742,O94808,Q06210,0.9982194900512696,0.9978432655334472,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9936776757240297,0.9880261421203612,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9897115230560304,0.9755323529243468,TRUE,Embeddings,2,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,ESMC-300M,last_4,cosine,small.fasta.last_4.ESMplusplus_small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,ESMplusplus_small,sequence_embeddings,similarities_cosine,cosine
